feature,importance
Bacteroides_nordii,0.0
Bacteroides_stercorirosoris,0.0
Blautia_torques,0.0
Bifidobacterium_animalis,0.0
Bifidobacterium_catenulatum,0.0
Bifidobacterium_merycicum,0.0
Bifidobacterium_pseudocatenulatum,0.0
Bifidobacterium_sp.,0.0
Bifidobacterium_stellenboschense,0.0
Blastococcus_aggregatus,0.0
Blautia_glucerasea,0.0
Blautia_hansenii,0.0
Blautia_sp.,0.0
Buttiauxella_agrestis,0.0
Butyricicoccus_pullicaecorum,0.0
Magnetovibrio_blakemorei,0.0
Clostridium_aminophilum,0.0
Citrobacter_braakii,0.0
Citrobacter_freundii,0.0
Citrobacter_gillenii,0.0
Citrobacter_koseri,0.0
Citrobacter_murliniae,0.0
Citrobacter_sp.,0.0
Citrobacter_youngae,0.0
Cloacibacillus_evryensis,0.0
Cloacibacillus_porcorum,0.0
Cloacibacterium_normanense,0.0
Clostridium_aurantibutyricum,0.0
Chryseobacterium_haifense,0.0
Clostridium_butyricum,0.0
Clostridium_chromiireducens,0.0
Clostridium_citroniae,0.0
Clostridium_collagenovorans,0.0
Clostridium_difficile,0.0
Clostridium_fallax,0.0
Clostridium_hathewayi,0.0
Clostridium_indolis,0.0
Clostridium_intestinale,0.0
Clostridium_lactatifermentans,0.0
Chryseobacterium_hungaricum,0.0
Chryseobacterium_gleum,0.0
Butyricimonas_synergistica,0.0
Capnocytophaga_gingivalis,0.0
Butyrivibrio_fibrisolvens,0.0
Caldicellulosiruptor_acetigenus,0.0
Caldicellulosiruptor_lactoaceticus,0.0
Camelimonas_lactis,0.0
Campylobacter_avium,0.0
Campylobacter_faecalis,0.0
Campylobacter_gracilis,0.0
Campylobacter_jejuni,0.0
Campylobacter_subantarcticus,0.0
Campylobacter_ureolyticus,0.0
Capnocytophaga_leadbetteri,0.0
Christensenella_minuta,0.0
Capnocytophaga_sputigena,0.0
Cardiobacterium_hominis,0.0
Cardiobacterium_sp.,0.0
Cardiobacterium_valvarum,0.0
Castellaniella_sp.,0.0
Caulobacter_fusiformis,0.0
Cellulosilyticum_ruminicola,0.0
Cellvibrio_fulvus,0.0
